"team","metric.type","forecast.week","season","metric","location","data.type","prediction.target"
"new","AE",48,"2008/2009",0,"sanjuan","train","peakweek"
"new","AE",48,"2008/2009",0,"sanjuan","train","peakinc"
"new","AE",48,"2008/2009",13.0966791766264,"sanjuan","train","seasoninc"
"new","LS",0,"2009/2010",-4.99219770486081,"sanjuan","test","peakweek"
"new","LS",0,"2009/2010",-0.729505074030997,"sanjuan","test","peakinc"
"new","LS",0,"2009/2010",-0.72006008046392,"sanjuan","test","seasoninc"
"new","AE",0,"2009/2010",15,"sanjuan","test","peakweek"
"new","AE",0,"2009/2010",22.5444787496426,"sanjuan","test","peakinc"
"new","AE",0,"2009/2010",94.87253483013,"sanjuan","test","seasoninc"
"new","LS",4,"2009/2010",-4.85339669546905,"sanjuan","test","peakweek"
"new","LS",4,"2009/2010",-0.496017444322383,"sanjuan","test","peakinc"
"new","LS",4,"2009/2010",-1.33464433385288,"sanjuan","test","seasoninc"
"new","AE",4,"2009/2010",15,"sanjuan","test","peakweek"
"new","AE",4,"2009/2010",4.44185895092735,"sanjuan","test","peakinc"
"new","AE",4,"2009/2010",428.321418110081,"sanjuan","test","seasoninc"
"new","LS",8,"2009/2010",-4.99643550508261,"sanjuan","test","peakweek"
"new","LS",8,"2009/2010",-0.920948479627752,"sanjuan","test","peakinc"
"new","LS",8,"2009/2010",-0.647487516363741,"sanjuan","test","seasoninc"
"new","AE",8,"2009/2010",15,"sanjuan","test","peakweek"
"new","AE",8,"2009/2010",29.6751633041888,"sanjuan","test","peakinc"
"new","AE",8,"2009/2010",365.085659126417,"sanjuan","test","seasoninc"
"new","LS",12,"2009/2010",-4.6392662082183,"sanjuan","test","peakweek"
"new","LS",12,"2009/2010",-0.419817887714975,"sanjuan","test","peakinc"
"new","LS",12,"2009/2010",-1.12004617549255,"sanjuan","test","seasoninc"
"new","AE",12,"2009/2010",15,"sanjuan","test","peakweek"
"new","AE",12,"2009/2010",0.256479046951853,"sanjuan","test","peakinc"
"new","AE",12,"2009/2010",296.589038185181,"sanjuan","test","seasoninc"
"new","LS",16,"2009/2010",-5.21313616612127,"sanjuan","test","peakweek"
"new","LS",16,"2009/2010",-1.3436012966642,"sanjuan","test","peakinc"
"new","LS",16,"2009/2010",-0.410135765443687,"sanjuan","test","seasoninc"
"new","AE",16,"2009/2010",15,"sanjuan","test","peakweek"
"new","AE",16,"2009/2010",38.0658779347805,"sanjuan","test","peakinc"
"new","AE",16,"2009/2010",366.850971044033,"sanjuan","test","seasoninc"
"new","LS",20,"2009/2010",-4.906734688798,"sanjuan","test","peakweek"
"new","LS",20,"2009/2010",-0.104243491462434,"sanjuan","test","peakinc"
"new","LS",20,"2009/2010",-1.30834981407318,"sanjuan","test","seasoninc"
"new","AE",20,"2009/2010",15,"sanjuan","test","peakweek"
"new","AE",20,"2009/2010",0.678390558266926,"sanjuan","test","peakinc"
"new","AE",20,"2009/2010",342.503348753364,"sanjuan","test","seasoninc"
"new","LS",24,"2009/2010",-4.51332411231949,"sanjuan","test","peakweek"
"new","LS",24,"2009/2010",-0.0475975091960766,"sanjuan","test","peakinc"
"new","LS",24,"2009/2010",-3.03852610104071,"sanjuan","test","seasoninc"
"new","AE",24,"2009/2010",27,"sanjuan","test","peakweek"
"new","AE",24,"2009/2010",23,"sanjuan","test","peakinc"
"new","AE",24,"2009/2010",806.833122183379,"sanjuan","test","seasoninc"
"new","LS",28,"2009/2010",-4.31032779744466,"sanjuan","test","peakweek"
"new","LS",28,"2009/2010",-0.0544658456202653,"sanjuan","test","peakinc"
"new","LS",28,"2009/2010",-2.19142762601676,"sanjuan","test","seasoninc"
"new","AE",28,"2009/2010",12,"sanjuan","test","peakweek"
"new","AE",28,"2009/2010",20.4222499984259,"sanjuan","test","peakinc"
"new","AE",28,"2009/2010",604.18426360083,"sanjuan","test","seasoninc"
"new","LS",32,"2009/2010",-4.39492025281089,"sanjuan","test","peakweek"
"new","LS",32,"2009/2010",-0.0978969529643895,"sanjuan","test","peakinc"
"new","LS",32,"2009/2010",-1.10849801159677,"sanjuan","test","seasoninc"
"new","AE",32,"2009/2010",12,"sanjuan","test","peakweek"
"new","AE",32,"2009/2010",1,"sanjuan","test","peakinc"
"new","AE",32,"2009/2010",256.347506824383,"sanjuan","test","seasoninc"
"new","LS",36,"2009/2010",-3.86996739471444,"sanjuan","test","peakweek"
"new","LS",36,"2009/2010",-0.0414901224019669,"sanjuan","test","peakinc"
"new","LS",36,"2009/2010",-1.14047944847767,"sanjuan","test","seasoninc"
"new","AE",36,"2009/2010",12,"sanjuan","test","peakweek"
