"team","metric.type","forecast.week","season","metric","location","data.type","prediction.target"
"D","LS",48,"2005/2006",-Inf,"iquitos","train","peakinc"
"J","LS",48,"2005/2006",-0.592919,"iquitos","train","peakinc"
"H","LS",48,"2005/2006",-0.000181798,"iquitos","train","peakinc"
"P","LS",48,"2005/2006",-1.81831,"iquitos","train","peakinc"
"A","LS",48,"2005/2006",-Inf,"iquitos","train","peakinc"
"O","LS",48,"2005/2006",-0.000110904,"iquitos","train","peakinc"
"L","LS",48,"2005/2006",0,"iquitos","train","peakinc"
"I","LS",48,"2005/2006",0,"iquitos","train","peakinc"
"G","LS",48,"2005/2006",-2.82811,"iquitos","train","peakinc"
"K","LS",48,"2005/2006",-4.60517,"iquitos","train","peakinc"
"N","LS",48,"2005/2006",-Inf,"iquitos","train","peakinc"
"F","LS",48,"2005/2006",0,"iquitos","train","peakinc"
"M","LS",48,"2005/2006",-0.942951,"iquitos","train","peakinc"
"E","LS",48,"2005/2006",-0.0343844,"iquitos","train","peakinc"
"baseline","AE",48,"2005/2006",0,"iquitos","train","peakinc"
"B","AE",48,"2005/2006",0,"iquitos","train","peakinc"
"C","AE",48,"2005/2006",0,"iquitos","train","peakinc"
"D","AE",48,"2005/2006",0,"iquitos","train","peakinc"
"J","AE",48,"2005/2006",0.774929,"iquitos","train","peakinc"
"H","AE",48,"2005/2006",0,"iquitos","train","peakinc"
"P","AE",48,"2005/2006",8.822,"iquitos","train","peakinc"
"A","AE",48,"2005/2006",22,"iquitos","train","peakinc"
"O","AE",48,"2005/2006",0.00029,"iquitos","train","peakinc"
"L","AE",48,"2005/2006",0,"iquitos","train","peakinc"
"I","AE",48,"2005/2006",2,"iquitos","train","peakinc"
"G","AE",48,"2005/2006",2.215,"iquitos","train","peakinc"
"K","AE",48,"2005/2006",38,"iquitos","train","peakinc"
"N","AE",48,"2005/2006",111,"iquitos","train","peakinc"
"F","AE",48,"2005/2006",0,"iquitos","train","peakinc"
"M","AE",48,"2005/2006",8,"iquitos","train","peakinc"
"E","AE",48,"2005/2006",0,"iquitos","train","peakinc"
"baseline","LS",0,"2006/2007",-Inf,"iquitos","train","peakinc"
"B","LS",0,"2006/2007",-3.07447,"iquitos","train","peakinc"
"C","LS",0,"2006/2007",-2.11007,"iquitos","train","peakinc"
"D","LS",0,"2006/2007",-0.0227143,"iquitos","train","peakinc"
"J","LS",0,"2006/2007",-1.4929,"iquitos","train","peakinc"
"H","LS",0,"2006/2007",-2.68818,"iquitos","train","peakinc"
"P","LS",0,"2006/2007",-0.185065,"iquitos","train","peakinc"
"A","LS",0,"2006/2007",0,"iquitos","train","peakinc"
"O","LS",0,"2006/2007",-1.42066,"iquitos","train","peakinc"
"L","LS",0,"2006/2007",-Inf,"iquitos","train","peakinc"
"I","LS",0,"2006/2007",-Inf,"iquitos","train","peakinc"
"G","LS",0,"2006/2007",-0.306824,"iquitos","train","peakinc"
"K","LS",0,"2006/2007",-0.0512933,"iquitos","train","peakinc"
"N","LS",0,"2006/2007",-Inf,"iquitos","train","peakinc"
"F","LS",0,"2006/2007",-0.0635962,"iquitos","train","peakinc"
"M","LS",0,"2006/2007",-1.1906,"iquitos","train","peakinc"
"E","LS",0,"2006/2007",-0.433865,"iquitos","train","peakinc"
"baseline","AE",0,"2006/2007",84.0918,"iquitos","train","peakinc"
"B","AE",0,"2006/2007",13,"iquitos","train","peakinc"
"C","AE",0,"2006/2007",31.5,"iquitos","train","peakinc"
"D","AE",0,"2006/2007",13,"iquitos","train","peakinc"
"J","AE",0,"2006/2007",21.5199,"iquitos","train","peakinc"
"H","AE",0,"2006/2007",12.9297,"iquitos","train","peakinc"
"P","AE",0,"2006/2007",5.65615,"iquitos","train","peakinc"
"A","AE",0,"2006/2007",9,"iquitos","train","peakinc"
"O","AE",0,"2006/2007",33.6625,"iquitos","train","peakinc"
"L","AE",0,"2006/2007",32.2401,"iquitos","train","peakinc"
"I","AE",0,"2006/2007",23,"iquitos","train","peakinc"
"G","AE",0,"2006/2007",4,"iquitos","train","peakinc"
"K","AE",0,"2006/2007",13,"iquitos","train","peakinc"
"N","AE",0,"2006/2007",52,"iquitos","train","peakinc"
"F","AE",0,"2006/2007",3.73941,"iquitos","train","peakinc"
"M","AE",0,"2006/2007",4,"iquitos","train","peakinc"
"E","AE",0,"2006/2007",5,"iquitos","train","peakinc"
"baseline","LS",4,"2006/2007",-Inf,"iquitos","train","peakinc"
"B","LS",4,"2006/2007",-3.18139,"iquitos","train","peakinc"
"C","LS",4,"2006/2007",-2.11007,"iquitos","train","peakinc"
"D","LS",4,"2006/2007",-0.318248,"iquitos","train","peakinc"
"J","LS",4,"2006/2007",-0.373296,"iquitos","train","peakinc"
"H","LS",4,"2006/2007",-2.9411,"iquitos","train","peakinc"
"P","LS",4,"2006/2007",-0.179545,"iquitos","train","peakinc"
"A","LS",4,"2006/2007",0,"iquitos","train","peakinc"
"O","LS",4,"2006/2007",-11.6083,"iquitos","train","peakinc"
"L","LS",4,"2006/2007",-Inf,"iquitos","train","peakinc"
"I","LS",4,"2006/2007",-Inf,"iquitos","train","peakinc"
"G","LS",4,"2006/2007",-0.421689,"iquitos","train","peakinc"
"K","LS",4,"2006/2007",-0.0833816,"iquitos","train","peakinc"
"N","LS",4,"2006/2007",-1.8593,"iquitos","train","peakinc"
"F","LS",4,"2006/2007",-0.0765975,"iquitos","train","peakinc"
"M","LS",4,"2006/2007",-1.56443,"iquitos","train","peakinc"
"E","LS",4,"2006/2007",-0.506502,"iquitos","train","peakinc"
"baseline","AE",4,"2006/2007",79.1854,"iquitos","train","peakinc"
"B","AE",4,"2006/2007",13,"iquitos","train","peakinc"
"C","AE",4,"2006/2007",29.842,"iquitos","train","peakinc"
"D","AE",4,"2006/2007",17.0341,"iquitos","train","peakinc"
"J","AE",4,"2006/2007",18.4283,"iquitos","train","peakinc"
"H","AE",4,"2006/2007",18.1677,"iquitos","train","peakinc"
"P","AE",4,"2006/2007",5.61685,"iquitos","train","peakinc"
"A","AE",4,"2006/2007",9,"iquitos","train","peakinc"
"O","AE",4,"2006/2007",102,"iquitos","train","peakinc"
"L","AE",4,"2006/2007",24.2324,"iquitos","train","peakinc"
"I","AE",4,"2006/2007",22,"iquitos","train","peakinc"
"G","AE",4,"2006/2007",20.6975,"iquitos","train","peakinc"
"K","AE",4,"2006/2007",7,"iquitos","train","peakinc"
"N","AE",4,"2006/2007",30,"iquitos","train","peakinc"
"F","AE",4,"2006/2007",3.73941,"iquitos","train","peakinc"
"M","AE",4,"2006/2007",6,"iquitos","train","peakinc"
"E","AE",4,"2006/2007",3,"iquitos","train","peakinc"
"baseline","LS",8,"2006/2007",-Inf,"iquitos","train","peakinc"
"B","LS",8,"2006/2007",-3.27099,"iquitos","train","peakinc"
"C","LS",8,"2006/2007",-2.11007,"iquitos","train","peakinc"
"D","LS",8,"2006/2007",-0.105151,"iquitos","train","peakinc"
"J","LS",8,"2006/2007",-0.219623,"iquitos","train","peakinc"
"H","LS",8,"2006/2007",-2.73022,"iquitos","train","peakinc"
"P","LS",8,"2006/2007",-0.180982,"iquitos","train","peakinc"
"A","LS",8,"2006/2007",0,"iquitos","train","peakinc"
"O","LS",8,"2006/2007",-1.09711,"iquitos","train","peakinc"
"L","LS",8,"2006/2007",-Inf,"iquitos","train","peakinc"
"I","LS",8,"2006/2007",-Inf,"iquitos","train","peakinc"
"G","LS",8,"2006/2007",-0.429319,"iquitos","train","peakinc"
"K","LS",8,"2006/2007",-4.61512,"iquitos","train","peakinc"
"N","LS",8,"2006/2007",-Inf,"iquitos","train","peakinc"
"F","LS",8,"2006/2007",-0.0776886,"iquitos","train","peakinc"
"M","LS",8,"2006/2007",-1.56443,"iquitos","train","peakinc"
"E","LS",8,"2006/2007",-0.596565,"iquitos","train","peakinc"
"baseline","AE",8,"2006/2007",75.745,"iquitos","train","peakinc"
"B","AE",8,"2006/2007",14,"iquitos","train","peakinc"
"C","AE",8,"2006/2007",3.692,"iquitos","train","peakinc"
"D","AE",8,"2006/2007",10,"iquitos","train","peakinc"
"J","AE",8,"2006/2007",18.1439,"iquitos","train","peakinc"
"H","AE",8,"2006/2007",18.2011,"iquitos","train","peakinc"
"P","AE",8,"2006/2007",5.6364,"iquitos","train","peakinc"
"A","AE",8,"2006/2007",9,"iquitos","train","peakinc"
"O","AE",8,"2006/2007",26.0358,"iquitos","train","peakinc"
"L","AE",8,"2006/2007",20.6429,"iquitos","train","peakinc"
"I","AE",8,"2006/2007",22,"iquitos","train","peakinc"
"G","AE",8,"2006/2007",21.6475,"iquitos","train","peakinc"
"K","AE",8,"2006/2007",19,"iquitos","train","peakinc"
"N","AE",8,"2006/2007",37,"iquitos","train","peakinc"
"F","AE",8,"2006/2007",3.73941,"iquitos","train","peakinc"
"M","AE",8,"2006/2007",6,"iquitos","train","peakinc"
"E","AE",8,"2006/2007",1.5,"iquitos","train","peakinc"
"baseline","LS",12,"2006/2007",-Inf,"iquitos","train","peakinc"
"B","LS",12,"2006/2007",-3.42366,"iquitos","train","peakinc"
"C","LS",12,"2006/2007",-2.11007,"iquitos","train","peakinc"
"D","LS",12,"2006/2007",-0.114051,"iquitos","train","peakinc"
"J","LS",12,"2006/2007",-0.236582,"iquitos","train","peakinc"
"H","LS",12,"2006/2007",-2.8335,"iquitos","train","peakinc"
"P","LS",12,"2006/2007",-0.211647,"iquitos","train","peakinc"
"A","LS",12,"2006/2007",-0.0618754,"iquitos","train","peakinc"
"O","LS",12,"2006/2007",-1.13854,"iquitos","train","peakinc"
"L","LS",12,"2006/2007",-5.23378,"iquitos","train","peakinc"
"I","LS",12,"2006/2007",-Inf,"iquitos","train","peakinc"
"G","LS",12,"2006/2007",-0.454638,"iquitos","train","peakinc"
"K","LS",12,"2006/2007",-3.50656,"iquitos","train","peakinc"
"N","LS",12,"2006/2007",-Inf,"iquitos","train","peakinc"
"F","LS",12,"2006/2007",-0.0625204,"iquitos","train","peakinc"
"M","LS",12,"2006/2007",-1.96124,"iquitos","train","peakinc"
"E","LS",12,"2006/2007",-0.716211,"iquitos","train","peakinc"
"baseline","AE",12,"2006/2007",71.597,"iquitos","train","peakinc"
"B","AE",12,"2006/2007",15,"iquitos","train","peakinc"
"C","AE",12,"2006/2007",6.1728,"iquitos","train","peakinc"
"D","AE",12,"2006/2007",8,"iquitos","train","peakinc"
"J","AE",12,"2006/2007",17.8262,"iquitos","train","peakinc"
"H","AE",12,"2006/2007",20.3471,"iquitos","train","peakinc"
"P","AE",12,"2006/2007",5.07475,"iquitos","train","peakinc"
"A","AE",12,"2006/2007",7,"iquitos","train","peakinc"
"O","AE",12,"2006/2007",29.125,"iquitos","train","peakinc"
"L","AE",12,"2006/2007",9.94131,"iquitos","train","peakinc"
"I","AE",12,"2006/2007",21,"iquitos","train","peakinc"
"G","AE",12,"2006/2007",24.69,"iquitos","train","peakinc"
"K","AE",12,"2006/2007",23,"iquitos","train","peakinc"
"N","AE",12,"2006/2007",59,"iquitos","train","peakinc"
"F","AE",12,"2006/2007",3.73941,"iquitos","train","peakinc"
"M","AE",12,"2006/2007",8,"iquitos","train","peakinc"
"E","AE",12,"2006/2007",1,"iquitos","train","peakinc"
"baseline","LS",16,"2006/2007",-9.21034,"iquitos","train","peakinc"
"B","LS",16,"2006/2007",-3.47632,"iquitos","train","peakinc"
"C","LS",16,"2006/2007",-0.513515,"iquitos","train","peakinc"
"D","LS",16,"2006/2007",-0.139042,"iquitos","train","peakinc"
"J","LS",16,"2006/2007",-0.281338,"iquitos","train","peakinc"
"H","LS",16,"2006/2007",-2.78376,"iquitos","train","peakinc"
"P","LS",16,"2006/2007",-0.429707,"iquitos","train","peakinc"
"A","LS",16,"2006/2007",-0.314711,"iquitos","train","peakinc"
"O","LS",16,"2006/2007",-1.29189,"iquitos","train","peakinc"
"L","LS",16,"2006/2007",-Inf,"iquitos","train","peakinc"
"I","LS",16,"2006/2007",-Inf,"iquitos","train","peakinc"
"G","LS",16,"2006/2007",-0.418672,"iquitos","train","peakinc"
"K","LS",16,"2006/2007",-3.51651,"iquitos","train","peakinc"
"N","LS",16,"2006/2007",-Inf,"iquitos","train","peakinc"
"F","LS",16,"2006/2007",-0.0711597,"iquitos","train","peakinc"
"M","LS",16,"2006/2007",-1.37414,"iquitos","train","peakinc"
"E","LS",16,"2006/2007",-0.952177,"iquitos","train","peakinc"
"baseline","AE",16,"2006/2007",63.6952,"iquitos","train","peakinc"
"B","AE",16,"2006/2007",15,"iquitos","train","peakinc"
"C","AE",16,"2006/2007",4.3357,"iquitos","train","peakinc"
"D","AE",16,"2006/2007",4.10682,"iquitos","train","peakinc"
"J","AE",16,"2006/2007",17.2313,"iquitos","train","peakinc"
"H","AE",16,"2006/2007",20.8597,"iquitos","train","peakinc"
"P","AE",16,"2006/2007",0.8118,"iquitos","train","peakinc"
"A","AE",16,"2006/2007",5,"iquitos","train","peakinc"
"O","AE",16,"2006/2007",33.8489,"iquitos","train","peakinc"
"L","AE",16,"2006/2007",13.4921,"iquitos","train","peakinc"
"I","AE",16,"2006/2007",22,"iquitos","train","peakinc"
"G","AE",16,"2006/2007",20.3175,"iquitos","train","peakinc"
"K","AE",16,"2006/2007",23,"iquitos","train","peakinc"
"N","AE",16,"2006/2007",76,"iquitos","train","peakinc"
"F","AE",16,"2006/2007",3.73941,"iquitos","train","peakinc"
"M","AE",16,"2006/2007",5,"iquitos","train","peakinc"
"E","AE",16,"2006/2007",5,"iquitos","train","peakinc"
"baseline","LS",20,"2006/2007",-6.43775,"iquitos","train","peakinc"
"B","LS",20,"2006/2007",-3.58607,"iquitos","train","peakinc"
"C","LS",20,"2006/2007",-0.389464,"iquitos","train","peakinc"
"D","LS",20,"2006/2007",-0.173241,"iquitos","train","peakinc"
"J","LS",20,"2006/2007",-0.35635,"iquitos","train","peakinc"
"H","LS",20,"2006/2007",-2.68524,"iquitos","train","peakinc"
"P","LS",20,"2006/2007",-0.49274,"iquitos","train","peakinc"
"A","LS",20,"2006/2007",-1.83258,"iquitos","train","peakinc"
"O","LS",20,"2006/2007",-1.31449,"iquitos","train","peakinc"
"L","LS",20,"2006/2007",-6.62007,"iquitos","train","peakinc"
"I","LS",20,"2006/2007",-Inf,"iquitos","train","peakinc"
"G","LS",20,"2006/2007",-0.668679,"iquitos","train","peakinc"
"K","LS",20,"2006/2007",-0.527633,"iquitos","train","peakinc"
"N","LS",20,"2006/2007",-Inf,"iquitos","train","peakinc"
"F","LS",20,"2006/2007",-0.0635962,"iquitos","train","peakinc"
"M","LS",20,"2006/2007",-0.212575,"iquitos","train","peakinc"
"E","LS",20,"2006/2007",-0.727325,"iquitos","train","peakinc"
"baseline","AE",20,"2006/2007",42.45,"iquitos","train","peakinc"
"B","AE",20,"2006/2007",15,"iquitos","train","peakinc"
"C","AE",20,"2006/2007",6.9493,"iquitos","train","peakinc"
"D","AE",20,"2006/2007",5.52985,"iquitos","train","peakinc"
"J","AE",20,"2006/2007",13.1128,"iquitos","train","peakinc"
"H","AE",20,"2006/2007",14.2291,"iquitos","train","peakinc"
"P","AE",20,"2006/2007",0.40645,"iquitos","train","peakinc"
"A","AE",20,"2006/2007",8,"iquitos","train","peakinc"
"O","AE",20,"2006/2007",29.2423,"iquitos","train","peakinc"
"L","AE",20,"2006/2007",17.7805,"iquitos","train","peakinc"
"I","AE",20,"2006/2007",22,"iquitos","train","peakinc"
"G","AE",20,"2006/2007",45.4975,"iquitos","train","peakinc"
"K","AE",20,"2006/2007",7,"iquitos","train","peakinc"
"N","AE",20,"2006/2007",104,"iquitos","train","peakinc"
"F","AE",20,"2006/2007",3.73941,"iquitos","train","peakinc"
"M","AE",20,"2006/2007",3,"iquitos","train","peakinc"
"E","AE",20,"2006/2007",1,"iquitos","train","peakinc"
"baseline","LS",24,"2006/2007",-4.36615,"iquitos","train","peakinc"
"B","LS",24,"2006/2007",-3.07026,"iquitos","train","peakinc"
"C","LS",24,"2006/2007",-0.389464,"iquitos","train","peakinc"
"D","LS",24,"2006/2007",-0.0031015,"iquitos","train","peakinc"
"J","LS",24,"2006/2007",-0.814028,"iquitos","train","peakinc"
"H","LS",24,"2006/2007",-2.2387,"iquitos","train","peakinc"
"P","LS",24,"2006/2007",-0.613689,"iquitos","train","peakinc"
"A","LS",24,"2006/2007",-0.941609,"iquitos","train","peakinc"
"O","LS",24,"2006/2007",-0.48461,"iquitos","train","peakinc"
"L","LS",24,"2006/2007",-Inf,"iquitos","train","peakinc"
"I","LS",24,"2006/2007",-Inf,"iquitos","train","peakinc"
"G","LS",24,"2006/2007",-0.538174,"iquitos","train","peakinc"
"K","LS",24,"2006/2007",-0.150823,"iquitos","train","peakinc"
"N","LS",24,"2006/2007",-Inf,"iquitos","train","peakinc"
"F","LS",24,"2006/2007",-0.0783691,"iquitos","train","peakinc"
"M","LS",24,"2006/2007",-0.212575,"iquitos","train","peakinc"
"E","LS",24,"2006/2007",-0.658553,"iquitos","train","peakinc"
"baseline","AE",24,"2006/2007",31.1571,"iquitos","train","peakinc"
"B","AE",24,"2006/2007",14,"iquitos","train","peakinc"
"C","AE",24,"2006/2007",1,"iquitos","train","peakinc"
"D","AE",24,"2006/2007",1,"iquitos","train","peakinc"
"J","AE",24,"2006/2007",9.88842,"iquitos","train","peakinc"
"H","AE",24,"2006/2007",8.712,"iquitos","train","peakinc"
"P","AE",24,"2006/2007",2.85565,"iquitos","train","peakinc"
"A","AE",24,"2006/2007",5,"iquitos","train","peakinc"
"O","AE",24,"2006/2007",6.24185,"iquitos","train","peakinc"
"L","AE",24,"2006/2007",14.9809,"iquitos","train","peakinc"
"I","AE",24,"2006/2007",4,"iquitos","train","peakinc"
"G","AE",24,"2006/2007",33.7125,"iquitos","train","peakinc"
"K","AE",24,"2006/2007",7,"iquitos","train","peakinc"
"N","AE",24,"2006/2007",133,"iquitos","train","peakinc"
"F","AE",24,"2006/2007",1,"iquitos","train","peakinc"
"M","AE",24,"2006/2007",3,"iquitos","train","peakinc"
"E","AE",24,"2006/2007",0,"iquitos","train","peakinc"
"baseline","LS",28,"2006/2007",-5.95224,"iquitos","train","peakinc"
"B","LS",28,"2006/2007",-2.80895,"iquitos","train","peakinc"
"C","LS",28,"2006/2007",-0.389464,"iquitos","train","peakinc"
"D","LS",28,"2006/2007",-1.09455e-10,"iquitos","train","peakinc"
"J","LS",28,"2006/2007",-0.856257,"iquitos","train","peakinc"
"H","LS",28,"2006/2007",-1.97048,"iquitos","train","peakinc"
"P","LS",28,"2006/2007",-0.539139,"iquitos","train","peakinc"
"A","LS",28,"2006/2007",-0.0100503,"iquitos","train","peakinc"
"O","LS",28,"2006/2007",-0.435603,"iquitos","train","peakinc"
"L","LS",28,"2006/2007",-Inf,"iquitos","train","peakinc"
"I","LS",28,"2006/2007",-2.06225,"iquitos","train","peakinc"
"G","LS",28,"2006/2007",-0.429197,"iquitos","train","peakinc"
"K","LS",28,"2006/2007",-0.140773,"iquitos","train","peakinc"
"N","LS",28,"2006/2007",-Inf,"iquitos","train","peakinc"
"F","LS",28,"2006/2007",-0.0654099,"iquitos","train","peakinc"
"M","LS",28,"2006/2007",-0.212575,"iquitos","train","peakinc"
"E","LS",28,"2006/2007",-0.280508,"iquitos","train","peakinc"
"baseline","AE",28,"2006/2007",40.1248,"iquitos","train","peakinc"
"B","AE",28,"2006/2007",15,"iquitos","train","peakinc"
"C","AE",28,"2006/2007",0,"iquitos","train","peakinc"
"D","AE",28,"2006/2007",0,"iquitos","train","peakinc"
"J","AE",28,"2006/2007",5.57106,"iquitos","train","peakinc"
"H","AE",28,"2006/2007",8.90212,"iquitos","train","peakinc"
"P","AE",28,"2006/2007",1.4622,"iquitos","train","peakinc"
"A","AE",28,"2006/2007",5,"iquitos","train","peakinc"
"O","AE",28,"2006/2007",6.08536,"iquitos","train","peakinc"
"L","AE",28,"2006/2007",12.7713,"iquitos","train","peakinc"
"I","AE",28,"2006/2007",3,"iquitos","train","peakinc"
"G","AE",28,"2006/2007",21.6325,"iquitos","train","peakinc"
"K","AE",28,"2006/2007",6,"iquitos","train","peakinc"
"N","AE",28,"2006/2007",135,"iquitos","train","peakinc"
"F","AE",28,"2006/2007",0,"iquitos","train","peakinc"
"M","AE",28,"2006/2007",3,"iquitos","train","peakinc"
"E","AE",28,"2006/2007",0,"iquitos","train","peakinc"
"baseline","LS",32,"2006/2007",-4.58537,"iquitos","train","peakinc"
"B","LS",32,"2006/2007",-0.672044,"iquitos","train","peakinc"
"C","LS",32,"2006/2007",-0.389464,"iquitos","train","peakinc"
"D","LS",32,"2006/2007",0,"iquitos","train","peakinc"
"J","LS",32,"2006/2007",-0.969357,"iquitos","train","peakinc"
"H","LS",32,"2006/2007",-1.54377,"iquitos","train","peakinc"
"P","LS",32,"2006/2007",-0.53256,"iquitos","train","peakinc"
"A","LS",32,"2006/2007",-0.00501254,"iquitos","train","peakinc"
"O","LS",32,"2006/2007",-1.69157,"iquitos","train","peakinc"
"L","LS",32,"2006/2007",-2.08747,"iquitos","train","peakinc"
"I","LS",32,"2006/2007",-0.577837,"iquitos","train","peakinc"
"G","LS",32,"2006/2007",-0.356471,"iquitos","train","peakinc"
"K","LS",32,"2006/2007",-0.105361,"iquitos","train","peakinc"
"N","LS",32,"2006/2007",-Inf,"iquitos","train","peakinc"
"F","LS",32,"2006/2007",0,"iquitos","train","peakinc"
"M","LS",32,"2006/2007",-0.212575,"iquitos","train","peakinc"
"E","LS",32,"2006/2007",-1.17798,"iquitos","train","peakinc"
"baseline","AE",32,"2006/2007",30.111,"iquitos","train","peakinc"
"B","AE",32,"2006/2007",1,"iquitos","train","peakinc"
"C","AE",32,"2006/2007",0,"iquitos","train","peakinc"
"D","AE",32,"2006/2007",0,"iquitos","train","peakinc"
"J","AE",32,"2006/2007",3.5128,"iquitos","train","peakinc"
"H","AE",32,"2006/2007",3.5627,"iquitos","train","peakinc"
"P","AE",32,"2006/2007",1.31145,"iquitos","train","peakinc"
"A","AE",32,"2006/2007",4,"iquitos","train","peakinc"
"O","AE",32,"2006/2007",8.54821,"iquitos","train","peakinc"
"L","AE",32,"2006/2007",5.2646,"iquitos","train","peakinc"
"I","AE",32,"2006/2007",0,"iquitos","train","peakinc"
"G","AE",32,"2006/2007",11.8425,"iquitos","train","peakinc"
"K","AE",32,"2006/2007",1,"iquitos","train","peakinc"
"N","AE",32,"2006/2007",135,"iquitos","train","peakinc"
"F","AE",32,"2006/2007",0,"iquitos","train","peakinc"
"M","AE",32,"2006/2007",3,"iquitos","train","peakinc"
"E","AE",32,"2006/2007",9,"iquitos","train","peakinc"
"baseline","LS",36,"2006/2007",-1.93309,"iquitos","train","peakinc"
"B","LS",36,"2006/2007",-0.505792,"iquitos","train","peakinc"
"C","LS",36,"2006/2007",-0.00994043,"iquitos","train","peakinc"
"D","LS",36,"2006/2007",0,"iquitos","train","peakinc"
"J","LS",36,"2006/2007",-0.949994,"iquitos","train","peakinc"
"H","LS",36,"2006/2007",-0.638825,"iquitos","train","peakinc"
"P","LS",36,"2006/2007",-0.519362,"iquitos","train","peakinc"
"A","LS",36,"2006/2007",0,"iquitos","train","peakinc"
"O","LS",36,"2006/2007",-0.620352,"iquitos","train","peakinc"
"L","LS",36,"2006/2007",-0.0394341,"iquitos","train","peakinc"
"I","LS",36,"2006/2007",0,"iquitos","train","peakinc"
"G","LS",36,"2006/2007",-0.323414,"iquitos","train","peakinc"
"K","LS",36,"2006/2007",-2.13021,"iquitos","train","peakinc"
"N","LS",36,"2006/2007",-Inf,"iquitos","train","peakinc"
"F","LS",36,"2006/2007",0,"iquitos","train","peakinc"
